iri,source_file,parent_iris,label_en,label_de,label_none,definition_en,definition_de,definition_none,label_en_suggested,label_de_suggested,definition_en_suggested,definition_de_suggested,notes
https://w3id.org/pmd/co/PMD_0080129,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000621,electrical conductance,elektrischer Leitwert,,"Electrical conductance represents the reciprocal of a conductor's electrical resistance, measuring its ability to conduct an electric current, denoted in siemens (S)","Der elektrische Leitwert stellt den Kehrwert des elektrischen Widerstands eines Leiters dar und misst seine Fähigkeit, elektrischen Strom zu leiten, angegeben in Siemens (S).",,,,"electrical material property that quantifies a conductor's ability to carry electric current, defined as the reciprocal of its electrical resistance and expressed in siemens (S)","elektrische Materialeigenschaft, die die Fähigkeit eines Leiters quantifiziert, elektrischen Strom zu leiten, definiert als Kehrwert des elektrischen Widerstands und angegeben in Siemens (S)",
https://w3id.org/pmd/co/PMD_0080130,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000016,magnetic capability,magnetische Fähigkeit,,Magnetic capability is a physical capability of a material that can be realized through interactions involving magnetic fields or magnetic ordering,"Magnetische Fähigkeit ist eine physische Fähigkeit eines Materials, die durch Wechselwirkungen mit Magnetfeldern oder magnetischer Ordnung realisiert werden kann",,magnetic disposition,magnetische Disposition,disposition of a material that is realised through processes involving magnetic fields or magnetic domain ordering,"Disposition eines Materials, die durch Prozesse realisiert wird, an denen Magnetfelder oder magnetische Domänenordnung beteiligt sind",
https://w3id.org/pmd/co/PMD_0080131,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080130,saturation magnetization,Sättigungsmagnetisierung,,Saturation magnetization is a magnetic capability of a material that specifies the maximum magnetic moment per unit volume achieved when all magnetic domains are aligned with an applied external field,"Sättigungsmagnetisierung ist eine magnetische Fähigkeit eines Materials, die das maximale magnetische Moment pro Volumeneinheit angibt, das erreicht wird, wenn alle magnetischen Domänen mit einem angelegten äußeren Feld ausgerichtet sind",,,,magnetic disposition of a material that specifies the maximum magnetic moment per unit volume attained when all magnetic domains are aligned parallel to an applied external field,"magnetische Disposition eines Materials, die das maximale magnetische Moment pro Volumeneinheit angibt, das erreicht wird, wenn alle magnetischen Domänen parallel zu einem angelegten äußeren Feld ausgerichtet sind",
https://w3id.org/pmd/co/PMD_0080133,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,durability,Dauerhaftigkeit,,"Durability is the ability of a material to resist wear, tear, and other types of damage over time","Die Dauerhaftigkeit ist die Fähigkeit eines Materials, Abnutzung, Rissbildung und andere Arten von Schäden im Laufe der Zeit zu widerstehen",,,,"physical relational quality of a material that quantifies its capacity to maintain structural and functional integrity when subjected to mechanical, environmental, or chemical degradation over time","Dauerhaftigkeit ist eine physikalische relationale Qualität eines Materials, die seine Fähigkeit quantifiziert, strukturelle und funktionale Integrität gegenüber mechanischer, umweltbedingter oder chemischer Degradation über die Zeit aufrechtzuerhalten",
https://w3id.org/pmd/co/PMD_0080134,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,wear resistance,Verschleißfestigkeit,,"Wear resistance is the ability of a material to resist mechanical actions such as rubbing, scraping or erosion that tend to progressively remove material from its surface.","Verschleißfestigkeit ist die Fähigkeit eines Materials, mechanischen Aktionen wie Reiben, Kratzen oder Erosion zu widerstehen, die dazu tendieren, Material allmählich von seiner Oberfläche zu entfernen.",,,,"physical relational quality of a material that quantifies its capacity to withstand progressive surface material removal caused by mechanical actions such as friction, abrasion, or erosion","Verschleißfestigkeit ist eine physikalische relationale Qualität eines Materials, die seine Fähigkeit quantifiziert, dem fortschreitenden Abtrag von Oberflächenmaterial durch mechanische Einwirkungen wie Reibung, Abrasion oder Erosion standzuhalten",
https://w3id.org/pmd/co/PMD_0080135,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,creep resistance,Kriechfestigkeit,,Creep resistance is the ability of a material to resist deformation under load over time,"Die Kriechfestigkeit ist die Fähigkeit eines Materials, unter Last über einen bestimmten Zeitraum eine Deformation zu widerstehen",,,,"physical relational quality of a material that quantifies its capacity to resist time-dependent plastic deformation under sustained mechanical load, particularly at elevated temperatures","Kriechfestigkeit ist eine physikalische relationale Qualität eines Materials, die seine Fähigkeit quantifiziert, zeitabhängiger plastischer Verformung unter dauerhafter mechanischer Belastung, insbesondere bei erhöhten Temperaturen, zu widerstehen",
https://w3id.org/pmd/co/PMD_0080136,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,poisson effect,Querkontraktion,,"Poisson effect describes deformation perpendicular to the direction of loading, named after Siméon Poisson","Querkontraktion beschreibt die Deformation senkrecht zur Belastungsrichtung, benannt nach Siméon Poisson",,poisson effect,,physical relational quality of a material that characterises the transverse strain experienced perpendicular to an applied uniaxial load,"physikalische relationale Qualität eines Materials, die die quer zur Richtung einer aufgebrachten einachsigen Belastung auftretende Dehnung charakterisiert",
https://w3id.org/pmd/co/PMD_0080137,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,poisson's ratio,Poissonzahl,,"Poisson's ratio is a measure of the Poisson effect, with values typically between 0.0 and 0.5 for most materials","Poissonzahl ist ein Maß für den Poisson-Effekt, mit Werten typischerweise zwischen 0,0 und 0,5 für die meisten Materialien",,poisson's ratio,,poisson's ratio is a physical relational quality of a material that quantifies the Poisson effect as the negative ratio of transverse strain to axial strain under uniaxial elastic loading,"physikalische relationale Qualität eines Materials, die die Querkontraktion als negativen Quotienten aus Querdehnungsanteil und Längsdehnungsanteil unter einachsiger elastischer Belastung quantifiziert",
https://w3id.org/pmd/co/PMD_0080138,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000015,material fatigue,Materialermüdung,,Material fatigue is the failure of a material caused by repeated or sustained loading below its ultimate strength.,Materialermüdung ist das Versagen von Werkstoffen infolge wiederholter oder dauernder Belastung unterhalb der Probenfestigkeit,,,werkstoffermüdung,"material fatigue is a process in which progressive, localised structural damage accumulates in a material subjected to cyclic or fluctuating stresses below its ultimate strength, ultimately leading to fracture","Werkstoffermüdung ist ein Prozess, bei dem sich in einem Werkstoff, der zyklischen oder schwankenden Spannungen unterhalb seiner Bruchfestigkeit ausgesetzt ist, fortschreitende lokale Schädigungen akkumulieren und schließlich zum Bruch führen",
https://w3id.org/pmd/co/PMD_0080139,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,impact energy,Schlagenergie,,"Impact energy is a mechanical capability of a material that characterises the total energy absorbed by a standardised notched specimen during fracture under a single impact blow, as measured in a Charpy or Izod test","Schlagenergie ist eine mechanische Fähigkeit eines Materials, die die gesamte Energie beschreibt, die eine standardisierte gekerbte Probe beim Bruch unter einem einzigen Schlagimpuls absorbiert, gemessen im Charpy- oder Izod-Versuch",,,,"mechanical material property that quantifies the total energy absorbed by a standardised notched specimen during fracture under a single impact blow, as measured by a Charpy or Izod test","mechanische Materialeigenschaft, die die gesamte von einer standardisierten gekerbten Probe beim Bruch unter einem einzelnen Schlagimpuls absorbierte Energie quantifiziert, gemessen im Charpy- oder Izod-Versuch",
https://w3id.org/pmd/co/PMD_0080143,src/ontology/components/pmdco-qualities.owl,,DEPRECATED viscoelastic property,DEPRECATED Viscoelastizität,,DEPRECATED Viscoelasticity describes materials exhibiting both viscous and elastic characteristics during deformation,"DEPRECATED Viscoelastizität beschreibt Materialien, die sowohl viskose als auch elastische Eigenschaften während der Verformung zeigen",,,,,,
https://w3id.org/pmd/co/PMD_0080144,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,creep modulus,Kriechmodul,,"Creep modulus measures a material's viscoelasticity, indicating its ability to deform under stress over time","Der Kriechmodul ist ein Maß für die Viskoelastizität eines Materials, das seine Fähigkeit zur Verformung unter Belastung im Laufe der Zeit beschreibt",,,,material property that quantifies the ratio of applied stress to time-dependent creep strain in a viscoelastic material under sustained loading,"Werkstoffeigenschaft, die das Verhältnis der aufgebrachten Spannung zur zeitabhängigen Kriechverformung eines viskoelastischen Werkstoffs unter Dauerlast beschreibt",
https://w3id.org/pmd/co/PMD_0080145,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,complex modulus,Komplexmodul,,"Complex modulus is a viscoelastic quality of a material that represents the total stiffness response under oscillatory loading as a complex number, comprising the storage modulus as the real part and the loss modulus as the imaginary part","Komplexmodul ist eine viskoelastische Qualität eines Materials, die die gesamte Steifigkeitsantwort unter schwingender Belastung als komplexe Zahl darstellt, bestehend aus dem Speichermodul als Realteil und dem Verlustmodul als Imaginärteil",,,,"material property that represents the total stiffness of a viscoelastic material under oscillatory loading as a complex number, comprising the storage modulus as the real part and the loss modulus as the imaginary part","Werkstoffeigenschaft, die die gesamte Steifigkeit eines viskoelastischen Werkstoffs unter schwingender Belastung als komplexe Zahl darstellt, bestehend aus dem Speichermodul als Realteil und dem Verlustmodul als Imaginärteil",
https://w3id.org/pmd/co/PMD_0080146,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,loss modulus,Verlustmodul,,Loss modulus is the imaginary part of the complex modulus that measures the viscous portion of energy dissipated as heat per cycle in a viscoelastic material under oscillatory loading,Verlustmodul ist der Imaginärteil des Komplexmoduls und misst den viskosen Anteil der pro Zyklus als Wärme dissipierten Energie in einem viskoelastischen Material unter schwingender Belastung,,,,"material property that quantifies the viscous component of a viscoelastic material's response to oscillatory loading, corresponding to the imaginary part of the complex modulus and representing energy dissipated as heat per cycle","Werkstoffeigenschaft, die den viskosen Anteil der Werkstoffantwort eines viskoelastischen Werkstoffs auf schwingende Belastung beschreibt und dem Imaginärteil des Komplexmoduls entspricht",
https://w3id.org/pmd/co/PMD_0080147,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,dynamic modulus,dynamischer Modul,,"Dynamic modulus is the ratio of stress to strain under vibratory conditions, typically measured in shear, compression, or elongation tests, and characterizes viscoelastic materials","Dynamischer Modul ist das Verhältnis von Spannung zu Dehnung unter schwingenden Bedingungen, typischerweise gemessen in Scher-, Druck- oder Dehnungstests, und charakterisiert viskoelastische Materialien",,,,material property that quantifies the ratio of stress to strain amplitude in a viscoelastic material subjected to oscillatory loading conditions,"Werkstoffeigenschaft, die das Verhältnis von Spannungsamplitude zu Dehnungsamplitude eines viskoelastischen Werkstoffs unter schwingender Beanspruchung beschreibt",
https://w3id.org/pmd/co/PMD_0080148,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,loss tangent,Verlustwinkel,,"Loss tangent, represented as tan δ, is the ratio of the loss modulus to storage modulus in viscoelastic materials, providing a measure of damping","Der Verlustfaktor, dargestellt als tan δ, ist das Verhältnis des Verlustmoduls zum Speichermodul in viskoelastischen Materialien und liefert ein Maß für die Dämpfung",,,verlustfaktor,"material property that quantifies the ratio of the loss modulus to the storage modulus in a viscoelastic material under oscillatory loading, expressed as tan δ","Werkstoffeigenschaft, die das Verhältnis des Verlustmoduls zum Speichermodul eines viskoelastischen Werkstoffs unter schwingender Belastung angibt und als tan δ ausgedrückt wird",
https://w3id.org/pmd/co/PMD_0080149,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,storage modulus,Speichermodul,,Storage modulus is the real part of the complex modulus that measures the elastic portion of energy stored and recovered per cycle in a viscoelastic material under oscillatory loading,Speichermodul ist der Realteil des Komplexmoduls und misst den elastischen Anteil der gespeicherten und zurückgewonnenen Energie pro Zyklus in einem viskoelastischen Material unter schwingender Belastung,,,,"material property that quantifies the elastic component of a viscoelastic material's response to oscillatory loading, corresponding to the real part of the complex modulus and representing energy stored and recovered per cycle","Werkstoffeigenschaft, die den elastischen Anteil der Werkstoffantwort eines viskoelastischen Werkstoffs auf schwingende Belastung beschreibt und dem Realteil des Komplexmoduls entspricht",
https://w3id.org/pmd/co/PMD_0080150,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,toughness,Zähigkeit,,"Toughness describes the resistance of a material to fracture or crack propagation, determined by its ability to absorb mechanical energy during deformation","Zähigkeit beschreibt die Widerstandsfähigkeit eines Werkstoffs gegen Bruch oder Rissausbreitung, bestimmt durch die Fähigkeit zur Absorption von mechanischer Energie bei Verformung",,,,material property that quantifies the ability of a material to absorb mechanical energy during deformation up to fracture,"Werkstoffeigenschaft, die die Fähigkeit eines Werkstoffs beschreibt, mechanische Energie bis zum Bruch aufzunehmen",
https://w3id.org/pmd/co/PMD_0080151,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080150,fracture toughness,Bruchzähigkeit,,"Fracture toughness is a toughness quality of a material that specifies the critical stress intensity at which a pre-existing crack begins to propagate, expressed as the stress intensity factor at the onset of fracture","Bruchzähigkeit ist eine Zähigkeitsqualität eines Materials, die die kritische Spannungsintensität beschreibt, bei der ein vorhandener Riss zu wachsen beginnt",,,,toughness that quantifies the critical stress intensity factor at which a pre-existing crack in a material begins to propagate under applied loading,"Zähigkeitseigenschaft, die den kritischen Spannungsintensitätsfaktor beschreibt, bei dem ein vorhandener Riss in einem Werkstoff unter aufgebrachter Belastung zu wachsen beginnt",
https://w3id.org/pmd/co/PMD_0080152,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080150,impact strength,Schlagzähigkeit,,Impact strength is the ability of a material to absorb energy and plastically deform without fracturing under dynamic load,"Schlagzähigkeit bezeichnet die Fähigkeit eines Materials, Energie zu absorbieren und bei Anwendung einer dynamischen Last plastisch zu verformen, ohne dass es bricht",,,,toughness that quantifies the energy absorbed per unit cross-sectional area by a material when subjected to a sudden dynamic load,"Zähigkeitseigenschaft, die die je Flächeneinheit des Querschnitts absorbierte Energie beschreibt, wenn ein Werkstoff einer plötzlichen dynamischen Belastung ausgesetzt wird",
https://w3id.org/pmd/co/PMD_0080153,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000952,breaking strength,Bruchfestigkeit,,"Breaking strength is a toughness quality of a specimen that denotes the stress at which the specimen fails via fracture, recorded as the final point on a stress-strain curve","Die Bruchfestigkeit ist eine Zähigkeitsqualität einer Probe, die die Spannung angibt, bei der die Probe durch Bruch versagt, aufgezeichnet als Endpunkt auf einer Spannungs-Dehnungs-Kurve",,,,"mechanical strength that quantifies the stress at which a material specimen fails by fracture, recorded as the terminal stress on a stress–strain curve","Festigkeit, die die Spannung angibt, bei der eine Werkstoffprobe durch Bruch versagt, entsprechend dem Endpunkt auf der Spannungs-Dehnungs-Kurve",
https://w3id.org/pmd/co/PMD_0080154,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080153,tensile strength,Zugfestigkeit,,Tensile strength measures the maximum stress a material can withstand while being stretched or pulled before breaking,"Zugfestigkeit misst die maximale Spannung, die ein Material aushalten kann, während es gestreckt oder gezogen wird, bevor es bricht",,,,breaking strength that quantifies the maximum uniaxial tensile stress a material can sustain before fracture,"Bruchfestigkeit, die die maximale einachsige Zugspannung angibt, die ein Werkstoff vor dem Bruch ertragen kann",
https://w3id.org/pmd/co/PMD_0080155,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080153,compressive strength,Druckfestigkeit,,Compressive strength is the maximum stress a material can withstand under uniaxial compressive loading before failure,"Druckfestigkeit ist die maximale Spannung, die ein Material unter einachsiger Druckbelastung vor dem Versagen widerstehen kann",,,,breaking strength that quantifies the maximum uniaxial compressive stress a material can sustain before failure,"Bruchfestigkeit, die die maximale einachsige Druckspannung angibt, der ein Werkstoff vor dem Versagen standhält",
https://w3id.org/pmd/co/PMD_0080156,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080153,flexural strength,Biegefestigkeit,,Flexural strength indicates a material's ability to resist deformation under flexural load,"Biegefestigkeit bezeichnet die Fähigkeit eines Materials, unter Biegelast Deformationen zu widerstehen",,,,breaking strength that quantifies the maximum stress a material can sustain at the outermost fibre before failure under a bending load,"Bruchfestigkeit, die die maximale Spannung in der Randfaser angibt, die ein Werkstoff unter Biegebelastung vor dem Versagen ertragen kann",
https://w3id.org/pmd/co/PMD_0080157,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080153,shear strength,Scherfestigkeit,,Shear strength is the maximum shear stress a material can withstand before failure along a plane parallel to the applied force,"Scherfestigkeit ist die maximale Scherspannung, die ein Material entlang einer zur aufgebrachten Kraft parallelen Ebene vor dem Versagen widerstehen kann",,,,breaking strength that quantifies the maximum shear stress a material can sustain along a plane parallel to the applied force before failure,"Bruchfestigkeit, die die maximale Scherspannung angibt, der ein Werkstoff entlang einer zur Kraftwirkungslinie parallelen Ebene vor dem Versagen standhält",
https://w3id.org/pmd/co/PMD_0080158,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000952,operational strength,Betriebsfestigkeit,,Operational strength describes a system's ability to perform its intended function in an operational environment,"Betriebsfestigkeit beschreibt die Fähigkeit eines Systems, seine vorgesehene Funktion in einer betrieblichen Umgebung auszuführen",,,,mechanical strength that quantifies a material or component's capacity to withstand the variable and combined loading conditions encountered during service without failure,"Festigkeit, die die Fähigkeit eines Werkstoffs oder Bauteils beschreibt, den im Betrieb auftretenden veränderlichen und kombinierten Belastungen ohne Versagen standzuhalten",
https://w3id.org/pmd/co/PMD_0080159,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000952 | https://w3id.org/pmd/co/PMD_0080158,weathering resistance,Witterungsbeständigkeit,,"Ability of a material to resist the effects of weathering, such as wind, rain, and sunlight.","Fähigkeit eines Materials, den Auswirkungen von Witterungseinflüssen wie Wind, Regen und Sonnenlicht standzuhalten.",,,,"mechanical strength that quantifies a material's capacity to retain its properties when exposed to environmental agents such as solar radiation, moisture, and wind","Werkstoffeigenschaft, die die Fähigkeit eines Werkstoffs beschreibt, seine Eigenschaften unter dem Einfluss von Umgebungsfaktoren wie Sonnenstrahlung, Feuchtigkeit und Wind beizubehalten",
https://w3id.org/pmd/co/PMD_0080161,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000952,mechanical strength,Festigkeit,,"Mechanical strength refers to a material's ability to resist applied load without failure or plastic deformation, characterized by stress and strain","Festigkeit in der Mechanik von Materialien bezeichnet die Fähigkeit eines Materials, eine angewandte Last ohne Versagen oder plastische Verformung zu widerstehen. Innere Kräfte werden auf der Basis einer Einheit als Spannungen ausgedrückt und bewirken eine Verformung des Materials, bekannt als Dehnung",,,,material property that quantifies the maximum stress a material can sustain under applied mechanical loading before failure or permanent plastic deformation,"Werkstoffeigenschaft, die die maximale Spannung angibt, der ein Werkstoff unter mechanischer Belastung standhält, bevor es zu Versagen oder bleibender plastischer Verformung kommt",
https://w3id.org/pmd/co/PMD_0080162,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080161,proof strength,Festigkeitsnachweis,,Proof strength refers to the stress a material can endure until exhibiting a small amount of plastic deformation,"Die Dehngrenze bezieht sich auf die Spannung, die ein Material aushalten kann, bis eine geringe plastische Verformung auftritt",,,dehngrenze,"mechanical strength that quantifies the stress at which a material exhibits a specified small permanent plastic strain, used where a distinct yield point is absent","Festigkeit, die die Spannung angibt, bei der ein Werkstoff eine festgelegte bleibende plastische Dehnung aufweist, und wird angewendet, wenn keine ausgeprägte Streckgrenze vorhanden ist",
https://w3id.org/pmd/co/PMD_0080163,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000952,fatigue strength,Ermüdungsfestigkeit,,Fatigue strength denotes a material's ability to resist fatigue or cyclic loading,"Ermüdungsfestigkeit bezeichnet die Fähigkeit eines Materials, Ermüdung oder zyklische Belastung zu widerstehen",,,,mechanical strength that quantifies the maximum cyclic stress amplitude a material can endure for a specified number of loading cycles without fracture,"Festigkeit, die die maximale Spannungsamplitude angibt, der ein Werkstoff eine festgelegte Anzahl von Lastwechseln ohne Bruch standhalten kann",
https://w3id.org/pmd/co/PMD_0080164,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,elasticity,Elastizität,,Elasticity is the ability of an object or material to resume its normal shape after deformation,"Elastizität ist die Fähigkeit eines Objekts oder Materials, nach Deformation seine normale Form wiederherzustellen",,,,elasticity is a mechanical material property that quantifies the ability of a material to recover its original shape and dimensions after removal of an applied load,"Elastizität ist eine mechanische Materialeigenschaft, die die Fähigkeit eines Materials quantifiziert, nach Entfernung einer aufgebrachten Last seine ursprüngliche Form und Abmessungen zurückzugewinnen",
https://w3id.org/pmd/co/PMD_0080166,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,shear modulus,Schubmodul,,"Shear modulus is a measure of elastic shear stiffness, defined as the ratio of shear stress to shear strain","Schubmodul ist ein Maß für die elastische Schersteifigkeit, definiert als Verhältnis von Schubspannung zu Scherdehnung",,,,mechanical material property that quantifies the ratio of shear stress to shear strain in the elastic deformation regime of a material,"mechanische Materialeigenschaft, die das Verhältnis von Schubspannung zu Schubverzerrung im elastischen Verformungsbereich eines Materials beschreibt",
https://w3id.org/pmd/co/PMD_0080167,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,specific elastic modulus,spezifischer Elastizitätsmodul,,"Specific elastic modulus is a stiffness quality of a material expressed as the ratio of its elastic modulus to its density, representing the material's elastic stiffness per unit mass","Spezifischer Elastizitätsmodul ist eine Steifigkeitsqualität eines Materials, ausgedrückt als Verhältnis seines Elastizitätsmoduls zu seiner Dichte und repräsentiert die elastische Steifigkeit des Materials je Masseneinheit",,,,mechanical material property defined as the ratio of the elastic modulus of a material to its density,"mechanische Materialeigenschaft, definiert als Verhältnis des Elastizitätsmoduls eines Materials zu seiner Dichte",
https://w3id.org/pmd/co/PMD_0080168,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,flexural modulus,Biegemodul,,"Flexural modulus is a stiffness quality of a material that specifies the ratio of stress to strain in the elastic region of a bending test, representing resistance to elastic deformation under flexural load","Biegemodul ist eine Steifigkeitsqualität eines Materials, die das Verhältnis von Spannung zu Dehnung im elastischen Bereich eines Biegeversuchs beschreibt und den Widerstand gegen elastische Verformung unter Biegebelastung repräsentiert",,,,mechanical material property that quantifies the ratio of bending stress to the corresponding strain in the elastic region of a flexural test,"mechanische Materialeigenschaft, die das Verhältnis von Biegespannung zur zugehörigen Dehnung im elastischen Bereich eines Biegeversuchs beschreibt",
https://w3id.org/pmd/co/PMD_0080169,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000952,adhesion strength,Haftfestigkeit,,Adhesion strength measures the force required to separate two surfaces bonded together,"Haftfestigkeit ist das Maß für die Kraft, die erforderlich ist, um zwei miteinander verbundene Oberflächen zu trennen",,,,mechanical material property that quantifies the force per unit area required to separate two surfaces joined by an adhesive bond,"mechanische Materialeigenschaft, die die je Flächeneinheit erforderliche Kraft beschreibt, um zwei durch eine Haftverbindung gefügte Oberflächen zu trennen",
https://w3id.org/pmd/co/PMD_0080170,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,plasticity,Plastizität,,Plasticity signifies a material's ability to undergo permanent deformation without breaking or cracking,"Plastizität bezeichnet die Fähigkeit eines Materials, dauerhafte Verformungen ohne Bruch oder Riss zu erleiden",,,,plasticity is a mechanical material property that quantifies the capacity of a material to undergo permanent deformation under applied stress without fracture,"Plastizität ist eine mechanische Materialeigenschaft, die die Fähigkeit eines Materials beschreibt, unter Einwirkung von Spannung eine bleibende Verformung ohne Bruch zu erleiden",
https://w3id.org/pmd/co/PMD_0080171,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000005,yield strength,Fließgrenze,,"Yield strength signfies the stress level at which material begins to deform plastically, marking the end of elastic behavior","Fließgrenze bezeichnet das Spannungsniveau, bei dem sich Material beginnt, plastisch zu verformen und das Ende des elastischen Verhaltens markiert",,,streckgrenze,"mechanical material property that quantifies the stress at which a material begins to deform plastically, marking the transition from elastic to plastic behaviour","mechanische Materialeigenschaft, die die Spannung beschreibt, bei der ein Material beginnt, sich plastisch zu verformen, und damit den Übergang vom elastischen zum plastischen Verhalten markiert",
https://w3id.org/pmd/co/PMD_0080172,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080171,lower yield strength,untere Streckgrenze,,Lower yield strength defines the stress at which a material exhibits plastic behavior after initial yielding,"Untere Streckgrenze beschreibt die Spannung, bei der ein Material nach dem anfänglichen Fließen plastisches Verhalten zeigt",,,,"yield strength that quantifies the minimum stress sustained during discontinuous yielding, after the initial load drop following the upper yield point","Streckgrenze, die die nach dem Lastabfall am oberen Streckpunkt aufrechterhaltene Mindestspannung im Bereich des ungleichmäßigen Fließens beschreibt",
https://w3id.org/pmd/co/PMD_0080173,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080171,upper yield strength,obere Streckgrenze,,Upper yield strength characterizes the maximum stress that can be applied before a material begins to yield plastically,"Obere Streckgrenze charakterisiert die maximale Spannung, die vor dem plastischen Fließen eines Materials angewendet werden kann",,,,yield strength that quantifies the first stress maximum observed before a material exhibits discontinuous plastic flow,"Streckgrenze, die das erste Spannungsmaximum beschreibt, das vor dem Einsetzen des ungleichmäßigen plastischen Fließens eines Materials auftritt",
https://w3id.org/pmd/co/PMD_0080174,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,viscosity,Viskosität,,Viscosity measures a fluid's resistance to flow,Viskosität misst den Widerstand eines Fluids gegen den Fluss,,,,viscosity is a mechanical material property that quantifies a fluid's resistance to deformation under an applied shear or extensional stress,"Viskosität ist eine mechanische Materialeigenschaft, die den Widerstand eines Fluids gegenüber Verformung unter einer aufgebrachten Scher- oder Dehnspannung beschreibt",
https://w3id.org/pmd/co/PMD_0080175,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080174,extentional viscosity,Dehnviskosität,,Extentional viscosity measures a fluid's resistance to tension flow,Die Dehnviskosität ist die Messung des Widerstands einer Flüssigkeit gegen den Fluss bei Dehnspannung,,extensional viscosity,,viscosity that quantifies a fluid's resistance to deformation under a purely extensional (elongational) flow field,"Viskosität, die den Widerstand eines Fluids gegenüber Verformung in einem rein dehnenden (elongationalen) Strömungsfeld beschreibt",
https://w3id.org/pmd/co/PMD_0080176,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080174,shear viscosity,Scherviskosität,,Shear viscosity measures a fluid's resistance to shear flow,Scherviskosität misst den Widerstand eines Fluids gegen Scherfluss,,,,"viscosity that quantifies a fluid's resistance to deformation under a shear flow field, defined as the ratio of shear stress to shear rate","Viskosität, die den Widerstand eines Fluids gegenüber Verformung in einem Scherströmungsfeld beschreibt und als Verhältnis von Schubspannung zur Schergeschwindigkeit definiert ist",
https://w3id.org/pmd/co/PMD_0080177,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080174,kinematic viscosity,kinematische Viskosität,,Kinematic viscosity is the ratio of dynamic viscosity to density,Die kinematische Viskosität ist das Verhältnis der dynamischen Viskosität zur Dichte,,,,viscosity that quantifies the ratio of the dynamic viscosity of a fluid to its density,"Viskosität, die das Verhältnis der dynamischen Viskosität eines Fluids zu seiner Dichte beschreibt",
